modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,4,combined,11,LR,down,0.5620221244895525,0.08998694630288888,0.534583333333333,0.08164428848898851,0.5336448954382391,0.07965996348571111,0.6091666666666667,0.1379742611693575,0.4599999999999999,0.15868072823410803,0.534583333333333,0.0816442884889885
text,Out,14,24,unique_contacts,14,RFC,up,0.5620206282251259,0.09108885198988305,0.5425000000000001,0.0860214587066779,0.5417347423818013,0.08319523144315394,0.5966666666666666,0.1333333333333333,0.4883333333333333,0.14889228098050622,0.5425000000000001,0.0860214587066779
text,Out,14,12,average_length,13,LR,up,0.5620195937622552,0.10526041606041872,0.5645833333333334,0.08299066753477505,0.567387389571213,0.1089428829742711,0.5725,0.14097175573391496,0.5566666666666668,0.1516279041745109,0.5645833333333334,0.08299066753477503
text,Out,14,12,combined,12,SVC,up,0.5619486550589674,0.08892688504586257,0.5495833333333335,0.07221615164852362,0.5508029612286578,0.08242070082318667,0.5924999999999997,0.1425748272636093,0.5066666666666666,0.15921031273525282,0.5495833333333335,0.07221615164852362
text,Out,14,24,counts,6,LR,down,0.5619414727691292,0.11922082214357398,0.5662499999999998,0.09458823723919355,0.5623374762492408,0.09864682237661611,0.5749999999999997,0.16347962939029811,0.5574999999999999,0.1327929918167572,0.5662499999999998,0.09458823723919353
text,Out,14,6,average_length,9,LR,up,0.5619330889059085,0.09273437291402654,0.5579166666666666,0.08352146272815987,0.5633997951652749,0.09099934488905692,0.5791666666666666,0.13933010725567818,0.5366666666666667,0.16383109749768257,0.5579166666666666,0.08352146272815988
text,Out,14,24,unique_contacts,10,LR,down,0.5619306186587493,0.09055934061148187,0.5641666666666667,0.07042738696712264,0.5657640733449558,0.07799947905617485,0.573333333333333,0.13725299209264558,0.555,0.13254184270388003,0.5641666666666667,0.07042738696712263
text,Out,14,24,combined,8,RFC,up,0.561820951699812,0.09012473726610444,0.5216666666666663,0.08612332920814486,0.5196320109628935,0.07594753000239618,0.6241666666666665,0.13888636361340637,0.419166666666667,0.1523547863387109,0.5216666666666664,0.08612332920814487
text,Out,14,12,combined,13,SVC,down,0.5616880837282511,0.09636442279727,0.5583333333333335,0.07698914757285932,0.5621540160046353,0.0983018674291801,0.5808333333333333,0.14528456151958177,0.5358333333333334,0.16251348903696408,0.5583333333333335,0.07698914757285934
text,Out,14,24,average_length,9,LR,down,0.5615822718262649,0.09787483102523847,0.5591666666666667,0.08188557207213153,0.5619770145145532,0.08666644072839436,0.5791666666666666,0.1428107889362288,0.5391666666666667,0.16042828131463227,0.5591666666666667,0.08188557207213153
text,Out,14,24,unique_contacts,9,LR,down,0.5614658447855811,0.08800974494578595,0.562916666666667,0.07384895822387721,0.5670879701224129,0.08392475089690579,0.5716666666666665,0.13296455735611218,0.5541666666666667,0.14476217967556995,0.562916666666667,0.07384895822387721
text,Out,14,24,combined,15,LR,down,0.5613269346407023,0.10032308361013048,0.5558333333333334,0.08504554137486638,0.5563551715742118,0.08824550244691913,0.5833333333333333,0.14982219165849828,0.5283333333333333,0.15316525702520128,0.5558333333333334,0.08504554137486635
text,Out,14,12,counts,2,LR,up,0.5612064827156583,0.09610548620055037,0.5608333333333335,0.0782139644975515,0.561492586446921,0.08172147693315501,0.5766666666666665,0.14587481372554095,0.5450000000000002,0.14234093845743315,0.5608333333333335,0.07821396449755147
text,Out,14,24,combined,3,SVC,down,0.5611478092460925,0.10167237800505544,0.5929166666666668,0.08117037235990736,0.6175279344838166,0.11208461007276939,0.5341666666666665,0.1401933689439246,0.6516666666666664,0.162567433992289,0.5929166666666668,0.08117037235990736
text,Out,14,24,unique_contacts,12,LR,down,0.5611463913747098,0.0964258625440636,0.5537500000000001,0.08709824393477036,0.5538652099534455,0.08900702445686742,0.5816666666666668,0.13862601385444115,0.5258333333333334,0.13797426116935751,0.5537500000000001,0.08709824393477038
text,Out,14,24,unique_contacts,15,LR,up,0.5610901307862501,0.09428343888963636,0.5504166666666668,0.08191019657545884,0.5490066184675321,0.08167402381899025,0.5883333333333334,0.14449299883233113,0.5125000000000002,0.13472287305892983,0.5504166666666668,0.08191019657545884
text,Out,14,6,average_length,9,LR,down,0.5609184545615431,0.09517438480626825,0.5600000000000002,0.08255529045459564,0.5649537281603844,0.09072628249851772,0.5758333333333332,0.14414060896053948,0.5441666666666666,0.1591111499068854,0.5600000000000002,0.08255529045459564
text,Out,14,12,average_length,12,LR,down,0.5608696004206063,0.1065214025663632,0.5674999999999999,0.08536660888460962,0.5707253261444439,0.10242316102714745,0.5658333333333335,0.13928982534026707,0.5691666666666666,0.1446070374711939,0.5674999999999999,0.08536660888460963
text,Out,14,4,average_length,15,RFC,down,0.5608453213344812,0.1127147166375832,0.5675000000000001,0.09397163289525795,0.5698135714474726,0.10242108480481509,0.5666666666666665,0.1484109621708597,0.5683333333333335,0.149531629406763,0.5675000000000001,0.09397163289525796
text,Out,14,24,unique_contacts,6,RFC,up,0.5603322865808953,0.10533618507076407,0.5458333333333335,0.09722222222222218,0.5449692848860807,0.09810290101012016,0.5899999999999997,0.14442501811869668,0.5016666666666666,0.1479280772854928,0.5458333333333335,0.09722222222222221
text,Out,14,12,unique_contacts,1,SVC,up,0.5601510385505027,0.10176180572737456,0.5245833333333334,0.06908873545668184,0.5215512888384406,0.06869807443704823,0.6358333333333334,0.19341538662813718,0.4133333333333333,0.19278512779630805,0.5245833333333334,0.06908873545668183
text,Out,14,12,combined,15,SVC,down,0.5600573818205243,0.08532048961519592,0.5545833333333331,0.07123819728182408,0.5598192581412397,0.08785659420977393,0.5799999999999997,0.13655616786114172,0.5291666666666667,0.16299619916660923,0.5545833333333331,0.0712381972818241
text,Out,14,12,combined,13,SVC,up,0.5600439002940774,0.09022117682762644,0.5479166666666668,0.07775409993123655,0.5518625160529185,0.0941613959448092,0.5883333333333334,0.14105383391758883,0.5074999999999997,0.16838133129083144,0.5479166666666668,0.07775409993123657
text,Out,14,24,average_length,6,LR,down,0.5600342812179361,0.08871145432028031,0.5670833333333332,0.07004663149369791,0.573279321169027,0.077820217898003,0.5658333333333334,0.13928982534026707,0.568333333333333,0.15093238093237962,0.5670833333333332,0.07004663149369791
text,Out,14,12,combined,14,SVC,up,0.5597669045852641,0.08591362059417326,0.54875,0.07254565302820315,0.551859347437908,0.08715993411878795,0.5858333333333334,0.13371945354320086,0.5116666666666668,0.15979960795503023,0.54875,0.07254565302820315
text,Out,14,24,combined,15,LR,up,0.5595528936409767,0.09887270005471357,0.5470833333333334,0.08389018495219289,0.5461228369154066,0.08828493333307567,0.59,0.1487320144461579,0.5041666666666667,0.14999766178499319,0.5470833333333334,0.08389018495219286
text,Out,14,6,average_length,3,LR,up,0.5594573318708962,0.08695090454215947,0.5458333333333334,0.07800741712698733,0.5475424436674436,0.08246925015000979,0.5883333333333335,0.13598994813318366,0.5033333333333335,0.1566519801125291,0.5458333333333334,0.07800741712698736
text,Out,14,6,average_length,4,LR,down,0.5594241073780685,0.09865338147332373,0.5537499999999997,0.08506100504417154,0.5569341195010701,0.09035733642402445,0.5808333333333332,0.14576657923850594,0.5266666666666667,0.16191890835970807,0.5537499999999997,0.08506100504417158
text,Out,14,24,combined,13,SVC,down,0.5593780702020709,0.09799362283556994,0.5708333333333333,0.07641757955239402,0.5793872560188348,0.08695032461738701,0.5625000000000001,0.15093005716185942,0.5791666666666668,0.16083004044011362,0.5708333333333333,0.07641757955239398
text,Out,14,24,combined,2,RFC,up,0.5593429782085664,0.09555144073216186,0.5620833333333335,0.08510222775857577,0.5677060333457394,0.09224287286663563,0.5675000000000001,0.13797426116935751,0.5566666666666665,0.1525503357527331,0.5620833333333335,0.08510222775857575
text,Out,14,6,counts,7,RFC,up,0.5593391407540768,0.09845833753857476,0.57125,0.08526691932317125,0.5805066689846102,0.09847858472989157,0.5558333333333333,0.13713795310495988,0.5866666666666667,0.15348550493276847,0.57125,0.08526691932317128
text,Out,14,24,combined,8,RFC,down,0.5592097412273297,0.09318134016344988,0.5308333333333334,0.0865579802826827,0.5291201782393731,0.08106504082265122,0.6066666666666665,0.1411830724012618,0.45499999999999985,0.15371384494555504,0.5308333333333334,0.0865579802826827
text,Out,14,6,counts,2,RFC,down,0.5590963335622738,0.11625282716010706,0.5683333333333332,0.09448157321281055,0.5733810764399001,0.10856273955302548,0.5633333333333332,0.1531194526469452,0.5733333333333335,0.15456030825826167,0.5683333333333332,0.09448157321281055
text,Out,14,4,combined,4,SVC,up,0.5590857066022007,0.09360421283094901,0.5366666666666665,0.07235806959621184,0.5392311943732223,0.08422193471042919,0.6091666666666666,0.16779709233932175,0.4641666666666666,0.19363286618930906,0.5366666666666665,0.07235806959621184
text,Out,14,12,combined,12,SVC,down,0.5590009449728739,0.09415182974470687,0.5591666666666665,0.0747188895655741,0.5641911036160262,0.0925219705927267,0.5733333333333331,0.14227192944487882,0.545,0.16387390789259595,0.5591666666666665,0.0747188895655741
text,Out,14,24,combined,14,SVC,down,0.5587787784505247,0.09682598227124663,0.5679166666666667,0.07436011166283671,0.5729997294157512,0.07868247796483926,0.5650000000000002,0.15195139219245604,0.5708333333333333,0.15730215336193204,0.5679166666666667,0.0743601116628367
text,Out,14,24,combined,15,SVC,up,0.5587400291640996,0.08925901065850499,0.5604166666666666,0.06890573881579704,0.5640328642805424,0.0731426672991602,0.5733333333333334,0.14759577156718204,0.5475000000000001,0.15946344869674098,0.5604166666666666,0.06890573881579704
text,Out,14,6,counts,1,RFC,down,0.5586953045811484,0.11984643034610318,0.5583333333333335,0.09927486811289538,0.5560856365856367,0.10641041121525127,0.575,0.15646379873393604,0.541666666666667,0.1383829167557602,0.5583333333333335,0.09927486811289535
text,Out,14,24,unique_contacts,4,LR,down,0.5586618364886178,0.08866290811982927,0.5641666666666666,0.0777642484625487,0.5735460740240154,0.09468886656969554,0.5633333333333335,0.1335436052402404,0.5650000000000002,0.15739354266527986,0.5641666666666666,0.07776424846254872
text,Out,14,6,combined,6,LR,up,0.558595576110869,0.08256810666428008,0.5354166666666668,0.07931715273693359,0.5395507717256944,0.08821215822501821,0.5983333333333335,0.13576279902169175,0.4725000000000001,0.1704350905470665,0.5354166666666668,0.07931715273693359
text,Out,14,4,combined,14,LR,down,0.5585778420226328,0.09151607103805495,0.5329166666666667,0.08212401143861593,0.5328807945580389,0.08628604694858037,0.6041666666666665,0.1423187606383277,0.46166666666666656,0.15642792899510294,0.5329166666666667,0.08212401143861592
text,Out,14,24,unique_contacts,6,KNN,up,0.5584690965240237,0.0877181644703059,0.5433333333333332,0.08394556250049273,0.5441908380577114,0.08264603297966361,0.5858333333333335,0.12560459844892288,0.5008333333333334,0.14433513735157683,0.5433333333333332,0.08394556250049275
text,Out,14,24,combined,11,SVC,down,0.558467172654654,0.08736016738031883,0.5683333333333332,0.07094836174056476,0.5784524756289461,0.0820791205864089,0.5608333333333334,0.14107123830212265,0.5758333333333332,0.16543950579762806,0.5683333333333332,0.07094836174056475
text,Out,14,6,combined,6,LR,down,0.558270342782672,0.08702355704573601,0.5383333333333334,0.08305509104292252,0.5422791709924065,0.09274153205773922,0.5933333333333334,0.13467340050504203,0.48333333333333334,0.16666666666666666,0.5383333333333334,0.08305509104292252
text,Out,14,4,average_length,15,RFC,up,0.558202717137974,0.10968381832474844,0.5516666666666667,0.08786499949880384,0.5485516645377326,0.09098441226804639,0.5850000000000002,0.16109369463507395,0.5183333333333331,0.14678561139526716,0.5516666666666667,0.08786499949880386
text,Out,14,24,combined,9,SVC,up,0.5581263512244012,0.09216948765452519,0.5650000000000002,0.07065113227388853,0.5709514766279473,0.07834541109069973,0.5666666666666668,0.14841096217085975,0.5633333333333334,0.16245520836534622,0.5650000000000002,0.07065113227388854
text,Out,14,6,average_length,3,SVC,down,0.5580398689703673,0.09371997199548271,0.5304166666666668,0.07176794777420949,0.5318762186031164,0.07526590384246172,0.6175,0.17966759118469303,0.4433333333333332,0.19673256899584193,0.5304166666666668,0.07176794777420949
text,Out,14,6,counts,3,LR,down,0.5579651139894316,0.10668254335491134,0.5470833333333333,0.0903321514577225,0.5460343722754716,0.09938272704690214,0.5858333333333333,0.14909707667021824,0.5083333333333335,0.15098814069572472,0.5470833333333333,0.09033215145772254
text,Out,14,24,average_length,7,LR,up,0.5579445890781881,0.08884439038691355,0.5624999999999999,0.07733006059486143,0.5690925228881885,0.08112224633895325,0.5641666666666667,0.1323485306219915,0.5608333333333332,0.15972716285727115,0.5624999999999999,0.07733006059486143
text,Out,14,4,unique_contacts,11,LR,up,0.5579211543381646,0.0922358997135813,0.5429166666666665,0.07999522116759275,0.542235748814309,0.08204345511069927,0.588333333333333,0.1333859323859664,0.49749999999999983,0.14480093925447673,0.5429166666666665,0.07999522116759274
text,Out,14,24,combined,15,SVC,down,0.5576139960678964,0.09368111240188716,0.5679166666666667,0.07073423450080779,0.5744078174577402,0.07962351325651686,0.5616666666666668,0.1482312477375676,0.5741666666666668,0.15664078516785546,0.5679166666666667,0.07073423450080776
text,Out,14,6,counts,3,LR,up,0.5575790720815545,0.10191951038559766,0.5445833333333333,0.08628099078877517,0.5426839759397811,0.08562745326223804,0.5891666666666666,0.15040862784790193,0.5000000000000001,0.14793756076643244,0.5445833333333333,0.08628099078877517
text,Out,14,24,combined,10,SVC,down,0.5575211403260122,0.09046449901478222,0.56625,0.07009668447196231,0.572597606126244,0.07923746851351957,0.5616666666666666,0.13995550038330784,0.5708333333333332,0.15231794896123563,0.56625,0.0700966844719623
text,Out,14,24,average_length,9,LR,up,0.5574674931440146,0.10345000436864364,0.5554166666666667,0.08480497697050246,0.55657246593276,0.08825765736686175,0.5758333333333332,0.14892761067411206,0.5349999999999998,0.16118075819579133,0.5554166666666667,0.08480497697050246
text,Out,14,4,average_length,14,RFC,down,0.5573125307430878,0.11694238286350357,0.5637500000000002,0.09793300780613934,0.5675311861341272,0.11578166543831633,0.5625,0.14858809885078209,0.565,0.15960634795495962,0.5637500000000002,0.09793300780613935
text,Out,14,24,counts,6,LR,up,0.5571224643390427,0.10054592503777726,0.5566666666666665,0.08022834974779655,0.5550560354678002,0.0843265540034878,0.5724999999999999,0.14538109291558116,0.5408333333333332,0.13001715763491092,0.5566666666666665,0.08022834974779655
text,Out,14,24,unique_contacts,5,SVC,down,0.5571158208656933,0.09479720324653756,0.571666666666667,0.0708395224073723,0.5814549637239265,0.09232733446591039,0.5558333333333334,0.1503153251325259,0.5875,0.15640774865198925,0.571666666666667,0.0708395224073723
text,Out,14,4,counts,2,LR,down,0.5571074252234333,0.10733469622382645,0.5529166666666668,0.08998203306132624,0.5537027441512737,0.10096135144936705,0.5791666666666666,0.1603932981798495,0.5266666666666666,0.1488263097795676,0.5529166666666668,0.08998203306132625
text,Out,14,24,combined,3,SVC,up,0.5569754295513584,0.10193687353991335,0.5866666666666667,0.08113255562652753,0.6046106390599424,0.09995072524593364,0.5333333333333333,0.13964440972422718,0.6399999999999999,0.15528475707558176,0.5866666666666667,0.08113255562652756
text,Out,14,24,unique_contacts,12,LR,up,0.5569665055662832,0.08882228687686813,0.5487500000000002,0.07946735383462186,0.549290965355594,0.07909149380108071,0.5791666666666668,0.1373015351700224,0.5183333333333334,0.14093443166657565,0.5487500000000002,0.07946735383462188
text,Out,14,24,counts,7,LR,up,0.5568955859034689,0.10561602926893665,0.5525000000000001,0.08409166742158145,0.5475786035859563,0.08230142111341288,0.5783333333333334,0.15067189585991206,0.5266666666666666,0.1195530396641143,0.5525000000000001,0.08409166742158146
text,Out,14,24,average_length,6,LR,up,0.5568563660364706,0.08917965253149043,0.5612500000000001,0.06993638884621144,0.5672195663813311,0.07712451161907585,0.5674999999999999,0.14491715579133033,0.5549999999999997,0.1594480519072422,0.5612500000000001,0.06993638884621145
text,Out,14,24,combined,3,RFC,down,0.5568471582845433,0.11170120070219954,0.5620833333333333,0.09107457231116188,0.5640504539320329,0.10040890536294239,0.5666666666666668,0.1553389545376737,0.5575000000000001,0.15154229554836285,0.5620833333333333,0.0910745723111619
text,Out,14,12,average_length,3,SVC,down,0.5567304621731715,0.0974208474544702,0.54875,0.07745581811471897,0.5541839993082255,0.09567751902991545,0.5875000000000001,0.16891372425051665,0.5100000000000001,0.184743581206107,0.54875,0.07745581811471897
text,Out,14,24,unique_contacts,15,LR,down,0.5567194344479673,0.09382141831838994,0.5508333333333334,0.07734820041697225,0.5489403717197835,0.07880645301137297,0.5775000000000001,0.13977244212648726,0.5241666666666667,0.12773110697960655,0.5508333333333334,0.07734820041697225
text,Out,14,24,combined,5,LR,up,0.5567079548765779,0.08944647057588125,0.57,0.0737027731190089,0.5827117959439941,0.0926543932513227,0.5541666666666666,0.1413295652569295,0.5858333333333331,0.16259979237489555,0.57,0.07370277311900889
text,Out,14,24,average_length,7,LR,down,0.5564871034734002,0.09489389594214684,0.5629166666666666,0.08000398944878723,0.5702509198318022,0.0872736891086589,0.5624999999999999,0.14083236207901292,0.563333333333333,0.16288642218425245,0.5629166666666666,0.08000398944878723
text,Out,14,24,counts,5,LR,down,0.5564059293895961,0.1097493209058813,0.5691666666666666,0.08708314202611371,0.572823372791639,0.09626153325898412,0.5574999999999999,0.15565247702074514,0.5808333333333333,0.13734240024333919,0.5691666666666666,0.08708314202611372
text,Out,14,12,average_length,14,RFC,down,0.5563849558468512,0.09745776817620634,0.5645833333333333,0.08949740417205047,0.5717553728950786,0.09783914618760708,0.5550000000000002,0.13201154593588244,0.5741666666666666,0.1488333795212223,0.5645833333333333,0.08949740417205047
text,Out,14,24,combined,15,RFC,up,0.5563330722347053,0.10145988497773574,0.5187499999999999,0.09389602357686176,0.5160702524599583,0.08634746596405805,0.6158333333333333,0.14788776570694162,0.4216666666666667,0.14926869993787978,0.5187499999999999,0.09389602357686176
text,Out,14,4,average_length,14,RFC,up,0.5563261268020061,0.10723380035386058,0.5454166666666667,0.09157383576209999,0.5432928444964049,0.09605942693219917,0.5841666666666666,0.15098581778338377,0.5066666666666669,0.14442501811869668,0.5454166666666667,0.09157383576209999
text,Out,14,24,unique_contacts,4,LR,up,0.5562130325352037,0.08908973572944484,0.55875,0.07469893745572684,0.5652953068173658,0.08983677514385409,0.5658333333333334,0.13571887412815065,0.5516666666666667,0.15111816679903292,0.55875,0.07469893745572685
text,Out,14,24,combined,13,SVC,up,0.5560974157520432,0.09825869974798858,0.5616666666666666,0.0761831480963609,0.5652456706949743,0.08269313408229577,0.5666666666666668,0.15214515486254612,0.5566666666666666,0.15752718754175357,0.5616666666666666,0.07618314809636088
text,Out,14,24,combined,5,LR,down,0.5560867953989052,0.09412973640917485,0.5720833333333334,0.07808718220483662,0.5847270281747838,0.0926921970877898,0.5508333333333334,0.1445294039186557,0.5933333333333333,0.16466815250355415,0.5720833333333334,0.07808718220483662
text,Out,14,24,average_length,8,LR,up,0.5560442125820299,0.08857146917129503,0.5566666666666665,0.07934920476158722,0.5630076312576312,0.08413527851834056,0.5666666666666668,0.13348055844851023,0.5466666666666665,0.16468519095902978,0.5566666666666665,0.07934920476158723
text,Out,14,6,average_length,3,LR,down,0.5558366010575607,0.0874308496638453,0.5425,0.07789043068258893,0.5446269794447038,0.08310922410154604,0.5841666666666667,0.13582220420831229,0.5008333333333335,0.15956898666071725,0.5425,0.07789043068258894
text,Out,14,4,unique_contacts,13,LR,up,0.5558297866405089,0.08363706303962197,0.5408333333333333,0.07031774126243961,0.5396854150751209,0.06916830990774878,0.5866666666666666,0.1307837035122385,0.495,0.13179882980359955,0.5408333333333332,0.0703177412624396
text,Out,14,24,combined,9,SVC,down,0.5557321020187814,0.08920801588106451,0.5654166666666669,0.07355391336016621,0.5739339503375883,0.08307871250228376,0.5575000000000001,0.1399930854473319,0.5733333333333333,0.16252427946045914,0.5654166666666669,0.0735539133601662
text,Out,14,6,average_length,2,KNN,up,0.5556423158576401,0.09415914452096137,0.5366666666666667,0.08947878755951094,0.5368707991355051,0.08807683851511146,0.5891666666666668,0.1367281417128581,0.4841666666666665,0.15061369036761033,0.5366666666666667,0.08947878755951093
text,Out,14,4,unique_contacts,12,LR,up,0.5555481250672283,0.08906698312919215,0.5408333333333335,0.07324930141050373,0.5395074863646844,0.07403088207607367,0.5866666666666663,0.13238297672001684,0.49499999999999994,0.139553963189783,0.5408333333333335,0.0732493014105037
text,Out,14,4,average_length,1,RFC,up,0.5555105286044701,0.10472765554797887,0.5520833333333333,0.08811512180867723,0.5494718844107391,0.08623553318249602,0.5741666666666666,0.14883337952122228,0.53,0.1321708583707813,0.5520833333333333,0.08811512180867721
text,Out,14,6,combined,1,LR,up,0.5554944989864253,0.09775454995717205,0.54375,0.0867108068765405,0.5441445064223702,0.09071581437368037,0.5825,0.1433598558187807,0.5049999999999999,0.14832586142418935,0.54375,0.08671080687654047
text,Out,14,24,combined,8,SVC,down,0.5553725997738111,0.08780397736850687,0.5695833333333333,0.06831274839819375,0.5800841372679609,0.08092172832159933,0.5533333333333335,0.1443472866716673,0.5858333333333332,0.16388888888888892,0.5695833333333333,0.06831274839819373
text,Out,14,6,average_length,10,LR,up,0.5551528375864037,0.10027199943446455,0.5537500000000003,0.08444024943062241,0.5560780050273083,0.08940812199347997,0.5716666666666665,0.14842041479735707,0.535833333333333,0.15902295325926905,0.5537500000000003,0.08444024943062241
text,Out,14,4,combined,2,SVC,up,0.5550824457240298,0.0897637869915493,0.5266666666666666,0.07144099619370708,0.5288880497297681,0.07535697030915624,0.6116666666666668,0.1684333969352353,0.4416666666666667,0.1870903681009238,0.5266666666666666,0.07144099619370708
text,Out,14,24,counts,8,LR,up,0.5549098425342107,0.10823850154358995,0.5529166666666666,0.08517637836923311,0.5490790117605134,0.08708178555551138,0.5741666666666667,0.15393045421959684,0.5316666666666667,0.1301708279317776,0.5529166666666666,0.08517637836923313
text,Out,14,24,combined,12,SVC,down,0.5548044137748128,0.09689024958887706,0.5670833333333334,0.06954412038508131,0.5740868701302138,0.08491108561805019,0.5583333333333337,0.15191445699691952,0.5758333333333332,0.1535654625581046,0.5670833333333334,0.06954412038508131
text,Out,14,12,average_length,12,RFC,up,0.5547432062543953,0.10617783080439153,0.5445833333333333,0.0874919829580426,0.5425885389120683,0.09515129155844129,0.5824999999999997,0.1509858177833838,0.5066666666666664,0.14442501811869665,0.5445833333333333,0.08749198295804261
text,Out,14,6,average_length,6,SVC,down,0.5546389155411648,0.08252492897935038,0.54,0.06321005190772531,0.5465071951332046,0.07484291980497128,0.5933333333333333,0.16209210223568246,0.4866666666666666,0.19809700715160808,0.54,0.06321005190772533
text,Out,14,24,combined,9,RFC,down,0.5545915805599827,0.09347445158787233,0.5183333333333335,0.09123328837023384,0.5174478115623626,0.0830291205791524,0.6091666666666667,0.138987338844756,0.42750000000000005,0.15290628204447465,0.5183333333333335,0.09123328837023383
text,Out,14,4,unique_contacts,12,LR,down,0.5545109223034813,0.0839822222753443,0.5445833333333331,0.07331510907620079,0.5468182267079328,0.08159413445857126,0.5766666666666667,0.12347839317162702,0.5125000000000002,0.14476217967556995,0.5445833333333331,0.07331510907620077
text,Out,14,24,average_length,12,LR,down,0.5542312611828727,0.09688399087687304,0.5529166666666664,0.08414066004852037,0.5553470875529698,0.08756024949353836,0.5683333333333332,0.1388282695993691,0.5375,0.1541490343907203,0.5529166666666664,0.08414066004852039
text,Out,14,6,average_length,5,SVC,up,0.5542172376055294,0.08893277113323719,0.5366666666666667,0.06837048345489698,0.5408406499331422,0.0791571288933165,0.5966666666666667,0.1657042922133052,0.4766666666666668,0.19715997025779314,0.5366666666666667,0.06837048345489696
text,Out,14,6,average_length,2,SVC,up,0.5540260367828873,0.09940428346298216,0.5370833333333332,0.071532987453703,0.5457346183732809,0.09524109691561715,0.605,0.19267594026590684,0.46916666666666657,0.2224288811798965,0.5370833333333332,0.07153298745370298
text,Out,14,24,counts,4,LR,up,0.5540103440903883,0.09178384508275418,0.5687500000000001,0.07405763180309524,0.5767115286674112,0.08818321204862593,0.5483333333333331,0.13514136091461448,0.5891666666666667,0.13876509634661485,0.5687500000000001,0.07405763180309527
text,Out,14,4,combined,12,LR,down,0.553798461762337,0.09641742358091565,0.5312500000000001,0.08299066753477506,0.529012176033461,0.08025977211197152,0.5958333333333331,0.14620863204782888,0.46666666666666673,0.15260550434078918,0.5312500000000001,0.08299066753477506
text,Out,14,24,counts,7,LR,down,0.5537780437699703,0.10503495902030609,0.5541666666666667,0.0819540740789433,0.5510240968182143,0.0817107642884145,0.57,0.15109031348264138,0.5383333333333331,0.1261423669717279,0.5541666666666668,0.0819540740789433
text,Out,14,6,counts,2,LR,up,0.5537296541228646,0.0968206256500773,0.5529166666666665,0.08266885756573238,0.5574627763876991,0.09194645726661732,0.5683333333333331,0.1428132448186193,0.5375,0.16083004044011362,0.5529166666666665,0.08266885756573238
text,Out,14,6,average_length,4,SVC,down,0.5536330398081192,0.10173992395190516,0.5308333333333333,0.07458734212276419,0.5324219588106214,0.07975229278316422,0.6083333333333333,0.1809920907796901,0.4533333333333336,0.19183677124406262,0.5308333333333333,0.07458734212276419
text,Out,14,6,combined,14,SVC,down,0.5536085101420987,0.08365072703444752,0.54,0.06878984408115284,0.543779996147643,0.0762791713014377,0.5866666666666668,0.15025231304628084,0.4933333333333333,0.17793553606401485,0.54,0.06878984408115282
text,Out,14,24,combined,14,RFC,up,0.5534840807913582,0.10649964646265159,0.5154166666666667,0.09832616392285683,0.5142286899117394,0.08947484739614171,0.6158333333333333,0.1593050106548852,0.4150000000000002,0.1649660714019847,0.5154166666666667,0.09832616392285683
text,Out,14,6,combined,7,LR,up,0.5532288593503953,0.07523834108479864,0.5283333333333333,0.0741771168819019,0.5316843744490805,0.07486547429362861,0.5933333333333334,0.1266196971217921,0.4633333333333334,0.16383109749768257,0.5283333333333333,0.0741771168819019
text,Out,14,24,combined,14,RFC,down,0.5532009114107861,0.0939933811481887,0.5233333333333331,0.08170118833336622,0.5206852072506095,0.07632124400198254,0.6033333333333335,0.14120294474598705,0.4433333333333333,0.1435481125130547,0.5233333333333331,0.08170118833336623
text,Out,14,12,average_length,13,RFC,down,0.5531582402796358,0.1080355783685567,0.5566666666666668,0.08932971498777982,0.5590377807177344,0.10444169377562526,0.5625000000000002,0.14476217967556992,0.5508333333333333,0.14257482726360932,0.5566666666666668,0.08932971498777983
text,Out,14,24,counts,12,LR,up,0.5531552552082734,0.10066548134470693,0.5499999999999999,0.08011460646068337,0.5469683298727417,0.08093147582352946,0.5725000000000001,0.14824780949167407,0.5275,0.11906799969844353,0.5499999999999999,0.08011460646068339
text,Out,14,12,average_length,3,SVC,up,0.553102193382427,0.10417550099151404,0.5433333333333332,0.08373639896594857,0.5482669983095682,0.10018750203394867,0.5866666666666666,0.17283209058967672,0.5000000000000001,0.19534423844256282,0.5433333333333333,0.08373639896594859
text,Out,14,24,combined,5,KNN,down,0.5530857705344399,0.09189409328680265,0.5333333333333333,0.08883363181483771,0.5350601840969488,0.09451895736448496,0.5850000000000001,0.12533904636309418,0.4816666666666668,0.15009349873126315,0.5333333333333333,0.08883363181483771
text,Out,14,24,combined,4,SVC,down,0.55307334136231,0.10107491463078433,0.5866666666666667,0.07341669580786483,0.6055889753521332,0.0923880654778927,0.5283333333333333,0.14565344845989875,0.6450000000000001,0.153348337722909,0.5866666666666667,0.07341669580786483
text,Out,14,24,counts,3,LR,down,0.5529947877446826,0.09561979494995651,0.5595833333333333,0.06963484000671608,0.5601254228657481,0.07737133988401068,0.5616666666666664,0.1472817680227909,0.5575000000000002,0.12517944471128917,0.5595833333333333,0.06963484000671606
