,texts,model,nFeatures,precision,recall,F1,Accuracy,AUC,truePos,trueNeg,falsePos,falseNeg,predictions,randomN,shape
0,net,NB,1,0.466666667,0.15,0.217142857,0.528571429,0.525,3,17,2,16,"[0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0]",361128390,"(38, 1)"
1,net,LR,1,0.552380952,0.35,0.337142857,0.5,0.5375,6,13,6,13,"[0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 0 0 1 1 0 0
 0]",361128390,"(38, 1)"
2,net,SVC,1,0.6,0.15,0.24,0.578571429,0.5375,3,19,0,16,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0]",361128390,"(38, 1)"
3,net,SVC2,1,0.285714286,0.25,0.2,0.496428571,0.5375,4,15,4,15,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0
 0]",361128390,"(38, 1)"
4,net,kNN,1,0.2,0.05,0.08,0.528571429,0.525,1,19,0,18,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0]",361128390,"(38, 1)"
5,net,NB,2,0.580952381,1,0.732121212,0.632142857,0.695833333,19,5,14,0,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 0]",361128390,"(38, 2)"
6,net,LR,2,0.314285714,0.6,0.412121212,0.525,0.695833333,11,9,10,8,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0
 0]",361128390,"(38, 2)"
7,net,SVC,2,0.414285714,0.75,0.532121212,0.525,0.520833333,14,6,13,5,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
 0]",361128390,"(38, 2)"
8,net,SVC2,2,0.285714286,0.6,0.386666667,0.471428571,0.645833333,11,7,12,8,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0
 0]",361128390,"(38, 2)"
9,net,kNN,2,0.2,0.05,0.08,0.525,0.575,1,19,0,18,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]",361128390,"(38, 2)"
10,net,NB,3,0.588571429,0.85,0.668686869,0.625,0.7,16,8,11,3,"[0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1
 0]",361128390,"(38, 3)"
11,net,LR,3,0.76,0.8,0.711111111,0.703571429,0.75,15,12,7,4,"[0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1
 0]",361128390,"(38, 3)"
12,net,SVC,3,0.76,0.8,0.711111111,0.703571429,0.783333333,15,12,7,4,"[0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1
 0]",361128390,"(38, 3)"
13,net,SVC2,3,0.647619048,1,0.772121212,0.682142857,0.75,19,7,12,0,"[0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
 1]",361128390,"(38, 3)"
14,net,kNN,3,0.76,0.8,0.711111111,0.703571429,0.775,15,12,7,4,"[0 0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1
 0]",361128390,"(38, 3)"
15,net,NB,4,0.645238095,1,0.782337662,0.714285714,0.895833333,19,8,11,0,"[1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0
 0]",361128390,"(38, 4)"
16,net,LR,4,0.63,0.516666667,0.538888889,0.667857143,0.816666667,10,15,4,9,"[0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0
 0]",361128390,"(38, 4)"
